"Cancer_Type","Dataset","Regulation","Input_Class","Selection_Criterion","Input_Gene_Count","Correction_Method","Domain_Scope","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.000754171831270724,787,331,33,0.0996978851963746,0.0419313850063532,"GO:0060322","GO:BP","head development",20972,13544,"GO:0048856"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.000970502669480576,608,331,28,0.0845921450151057,0.0460526315789474,"GO:0051046","GO:BP","regulation of secretion",20972,12585,"GO:0046903; GO:0051049"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00103107503947433,221,331,16,0.0483383685800604,0.0723981900452489,"GO:0048588","GO:BP","developmental cell growth",20972,12010,"GO:0016049; GO:0048468; GO:0048589"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00132558200097606,102,331,11,0.0332326283987915,0.107843137254902,"GO:0002027","GO:BP","regulation of heart rate",20972,612,"GO:0008016; GO:0065008"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00136805064890121,511,331,25,0.0755287009063444,0.0489236790606654,"GO:0008015","GO:BP","blood circulation",20972,2956,"GO:0003013"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0014323014679784,1052,331,39,0.117824773413897,0.0370722433460076,"GO:0006812","GO:BP","monoatomic cation transport",20972,2364,"GO:0006811"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00189940027204625,860,331,34,0.102719033232628,0.0395348837209302,"GO:0030001","GO:BP","metal ion transport",20972,6211,"GO:0006812"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00193304596829714,204,331,15,0.0453172205438066,0.0735294117647059,"GO:0008016","GO:BP","regulation of heart contraction",20972,2957,"GO:0060047; GO:1903522"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00219423203547443,35,331,7,0.0211480362537764,0.2,"GO:0031338","GO:BP","regulation of vesicle fusion",20972,6673,"GO:0006906; GO:0033043; GO:0060627"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00233591518954949,235,331,16,0.0483383685800604,0.0680851063829787,"GO:0060560","GO:BP","developmental growth involved in morphogenesis",20972,13734,"GO:0009653; GO:0048589"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00247707760728204,23,331,6,0.0181268882175227,0.260869565217391,"GO:0031290","GO:BP","retinal ganglion cell axon guidance",20972,6660,"GO:0007411"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00286193698539972,3018,331,80,0.241691842900302,0.0265076209410205,"GO:0048513","GO:BP","animal organ development",20972,11949,"GO:0048856"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00317465787390667,185,331,14,0.0422960725075529,0.0756756756756757,"GO:0017157","GO:BP","regulation of exocytosis",20972,5035,"GO:0006887; GO:0060627; GO:1903530"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00403569955153683,72,331,9,0.027190332326284,0.125,"GO:0051966","GO:BP","regulation of synaptic transmission, glutamatergic",20972,13093,"GO:0035249; GO:0050804"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00409999332792176,543,331,25,0.0755287009063444,0.0460405156537753,"GO:0044057","GO:BP","regulation of system process",20972,10196,"GO:0003008; GO:0051239"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00423152402137797,25,331,6,0.0181268882175227,0.24,"GO:0016082","GO:BP","synaptic vesicle priming",20972,4866,"GO:0016079; GO:0065003; GO:0140029"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00526069249502679,221,331,15,0.0453172205438066,0.0678733031674208,"GO:0048167","GO:BP","regulation of synaptic plasticity",20972,11716,"GO:0050804; GO:0065008"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00643995821973191,254,331,16,0.0483383685800604,0.062992125984252,"GO:1903522","GO:BP","regulation of blood circulation",20972,21465,"GO:0008015; GO:0044057"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0081153251444274,59,331,8,0.0241691842900302,0.135593220338983,"GO:0048278","GO:BP","vesicle docking",20972,11775,"GO:0016192; GO:0140056"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00836850808453849,920,331,34,0.102719033232628,0.0369565217391304,"GO:0040007","GO:BP","growth",20972,9261,"GO:0008150"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00845356240029374,8,331,4,0.0120845921450151,0.5,"GO:0007197","GO:BP","adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway",20972,2620,"GO:0007193; GO:0007213"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.00923652150275916,60,331,8,0.0241691842900302,0.133333333333333,"GO:0007215","GO:BP","glutamate receptor signaling pathway",20972,2634,"GO:0007166"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0104818279399797,17,331,5,0.0151057401812689,0.294117647058824,"GO:0097091","GO:BP","synaptic vesicle clustering",20972,17270,"GO:0097479; GO:0099504"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.01080391635034,126,331,11,0.0332326283987915,0.0873015873015873,"GO:1903305","GO:BP","regulation of regulated secretory pathway",20972,21288,"GO:0017157; GO:0045055"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0111941304040445,1503,331,47,0.141993957703928,0.0312707917498337,"GO:0050877","GO:BP","nervous system process",20972,12459,"GO:0003008"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0133373926169579,181,331,13,0.0392749244712991,0.0718232044198895,"GO:0035725","GO:BP","sodium ion transmembrane transport",20972,8604,"GO:0006814; GO:0098655"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0135657329678786,129,331,11,0.0332326283987915,0.0852713178294574,"GO:0006906","GO:BP","vesicle fusion",20972,2426,"GO:0016050; GO:0016192; GO:0090174"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0138741649004815,818,331,31,0.0936555891238671,0.0378973105134474,"GO:0051050","GO:BP","positive regulation of transport",20972,12589,"GO:0006810; GO:0048518; GO:0051049"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0140974854319042,155,331,12,0.0362537764350453,0.0774193548387097,"GO:0030534","GO:BP","adult behavior",20972,6393,"GO:0007610"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0157321686281088,131,331,11,0.0332326283987915,0.083969465648855,"GO:0090174","GO:BP","organelle membrane fusion",20972,16881,"GO:0048284; GO:0061025"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0159182258888354,242,331,15,0.0453172205438066,0.0619834710743802,"GO:0060047","GO:BP","heart contraction",20972,13333,"GO:0003015; GO:0008015"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0179703775333975,86,331,9,0.027190332326284,0.104651162790698,"GO:0046928","GO:BP","regulation of neurotransmitter secretion",20972,11591,"GO:0007269; GO:0050804; GO:0051588; GO:1903530"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0195697500271853,556,331,24,0.0725075528700906,0.0431654676258993,"GO:1903530","GO:BP","regulation of secretion by cell",20972,21473,"GO:0032940; GO:0050794; GO:0051046"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0201506997818786,48,331,7,0.0211480362537764,0.145833333333333,"GO:2000300","GO:BP","regulation of synaptic vesicle exocytosis",20972,23753,"GO:0016079; GO:0046928; GO:1903305"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.023193681074777,49,331,7,0.0211480362537764,0.142857142857143,"GO:1903307","GO:BP","positive regulation of regulated secretory pathway",20972,21290,"GO:0045055; GO:0045921; GO:1903305"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0246303423217169,251,331,15,0.0453172205438066,0.0597609561752988,"GO:0003015","GO:BP","heart process",20972,1417,"GO:0003013"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0248861784133775,315,331,17,0.0513595166163142,0.053968253968254,"GO:0050890","GO:BP","cognition",20972,12471,"GO:0050877"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0285093616405079,34,331,6,0.0181268882175227,0.176470588235294,"GO:0097484","GO:BP","dendrite extension",20972,17446,"GO:1990138"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.029377953248636,9051,331,181,0.546827794561934,0.0199977902994144,"GO:0050896","GO:BP","response to stimulus",20972,12476,"GO:0008150"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0304269072423182,51,331,7,0.0211480362537764,0.137254901960784,"GO:0042551","GO:BP","neuron maturation",20972,9588,"GO:0048469; GO:0048666"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0320903218667785,4,331,3,0.00906344410876133,0.75,"GO:1904071","GO:BP","presynaptic active zone assembly",20972,21850,"GO:0022607; GO:0099054; GO:1990709"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0324319648262032,116,331,10,0.0302114803625378,0.0862068965517241,"GO:0099565","GO:BP","chemical synaptic transmission, postsynaptic",20972,17897,"GO:0007166; GO:0007268; GO:0050877"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0339538712139631,35,331,6,0.0181268882175227,0.171428571428571,"GO:0051954","GO:BP","positive regulation of amine transport",20972,13082,"GO:0015837; GO:0051050; GO:0051952"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0383829861430093,11,331,4,0.0120845921450151,0.363636363636364,"GO:0033605","GO:BP","positive regulation of catecholamine secretion",20972,7754,"GO:0050432; GO:0050433; GO:0051954; GO:1903532"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0383829861430093,11,331,4,0.0120845921450151,0.363636363636364,"GO:1990709","GO:BP","presynaptic active zone organization",20972,23415,"GO:0016043; GO:0050808"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0394312491430261,53,331,7,0.0211480362537764,0.132075471698113,"GO:0050805","GO:BP","negative regulation of synaptic transmission",20972,12410,"GO:0007268; GO:0010648; GO:0023057; GO:0050804"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0473563987843433,37,331,6,0.0181268882175227,0.162162162162162,"GO:0050433","GO:BP","regulation of catecholamine secretion",20972,12333,"GO:0050432; GO:0051952; GO:1903530"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0473563987843433,37,331,6,0.0181268882175227,0.162162162162162,"GO:0006904","GO:BP","vesicle docking involved in exocytosis",20972,2425,"GO:0048278; GO:0140029"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0480766633107233,175,331,12,0.0362537764350453,0.0685714285714286,"GO:0048284","GO:BP","organelle fusion",20972,11781,"GO:0006996"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,0.0487593090196214,266,331,15,0.0453172205438066,0.056390977443609,"GO:0007416","GO:BP","synapse assembly",20972,2775,"GO:0007399; GO:0034329; GO:0050808"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,7.67124300433451e-31,1608,349,99,0.283667621776504,0.0615671641791045,"GO:0045202","GO:CC","synapse",22155,2102,"GO:0030054"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,2.09641333399191e-29,1321,349,88,0.25214899713467,0.0666161998485996,"GO:0043005","GO:CC","neuron projection",22155,1808,"GO:0120025"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,8.6936270508847e-28,2370,349,116,0.332378223495702,0.0489451476793249,"GO:0030054","GO:CC","cell junction",22155,844,"GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,8.97856747975733e-22,2566,349,111,0.318051575931232,0.0432579890880748,"GO:0042995","GO:CC","cell projection",22155,1807,"GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.41372081621041e-20,2449,349,106,0.303724928366762,0.0432829726418947,"GO:0120025","GO:CC","plasma membrane bounded cell projection",22155,3370,"GO:0042995"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.21383134785997e-18,633,349,50,0.143266475644699,0.0789889415481833,"GO:0030424","GO:CC","axon",22155,907,"GO:0043005"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,5.77690999483336e-18,826,349,56,0.160458452722063,0.0677966101694915,"GO:0036477","GO:CC","somatodendritic compartment",22155,1684,"GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,3.28496125414257e-17,426,349,40,0.114613180515759,0.0938967136150235,"GO:0097060","GO:CC","synaptic membrane",22155,2830,"GO:0045202; GO:0098590"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.4859890824722e-16,737,349,51,0.146131805157593,0.0691994572591588,"GO:0098794","GO:CC","postsynapse",22155,3185,"GO:0045202; GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,6.53989390516014e-15,304,349,32,0.0916905444126074,0.105263157894737,"GO:0045211","GO:CC","postsynaptic membrane",22155,2103,"GO:0097060; GO:0098794"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.06880055018904e-14,610,349,44,0.126074498567335,0.0721311475409836,"GO:0098793","GO:CC","presynapse",22155,3184,"GO:0045202; GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.60933198311117e-14,6263,349,172,0.492836676217765,0.027462877215392,"GO:0071944","GO:CC","cell periphery",22155,2724,"GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,3.59429161268399e-14,602,349,43,0.123209169054441,0.0714285714285714,"GO:0030425","GO:CC","dendrite",22155,908,"GO:0043005; GO:0097447"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,4.05273714405531e-14,604,349,43,0.123209169054441,0.0711920529801325,"GO:0097447","GO:CC","dendritic tree",22155,2935,"GO:0036477; GO:0043005"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,2.24083341667849e-12,5906,349,160,0.458452722063037,0.0270910938029123,"GO:0005886","GO:CC","plasma membrane",22155,409,"GO:0016020; GO:0071944"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,4.8446193353105e-12,1303,349,61,0.174785100286533,0.046815042210284,"GO:0098590","GO:CC","plasma membrane region",22155,3147,"GO:0005886; GO:0016020"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,3.20681949050744e-11,548,349,37,0.106017191977077,0.0675182481751825,"GO:0098978","GO:CC","glutamatergic synapse",22155,3244,"GO:0045202"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,2.78406225131297e-10,123,349,18,0.0515759312320917,0.146341463414634,"GO:0044306","GO:CC","neuron projection terminus",22155,2021,"GO:0043005; GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.94745146066097e-09,265,349,24,0.0687679083094556,0.0905660377358491,"GO:0150034","GO:CC","distal axon",22155,3551,"GO:0030424; GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,2.38724455497839e-09,369,349,28,0.0802292263610315,0.0758807588075881,"GO:0034702","GO:CC","monoatomic ion channel complex",22155,1505,"GO:1902495"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.39778450721159e-08,370,349,27,0.0773638968481375,0.072972972972973,"GO:0099572","GO:CC","postsynaptic specialization",22155,3302,"GO:0043226; GO:0098794"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.99023025956366e-08,9975,349,217,0.621776504297994,0.0217543859649123,"GO:0016020","GO:CC","membrane",22155,699,"GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,2.69032839675116e-08,528,349,32,0.0916905444126074,0.0606060606060606,"GO:1990351","GO:CC","transporter complex",22155,3890,"GO:0032991"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,4.24657319458013e-08,107,349,15,0.0429799426934097,0.14018691588785,"GO:0043679","GO:CC","axon terminus",22155,1920,"GO:0044306; GO:0098793; GO:0150034"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,9.4870211618062e-08,462,349,29,0.0830945558739255,0.0627705627705628,"GO:0043025","GO:CC","neuronal cell body",22155,1810,"GO:0036477; GO:0044297"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.17277893082452e-07,528,349,31,0.0888252148997135,0.0587121212121212,"GO:0044297","GO:CC","cell body",22155,2012,"GO:0110165"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.66115116410121e-07,137,349,16,0.0458452722063037,0.116788321167883,"GO:0099501","GO:CC","exocytic vesicle membrane",22155,3290,"GO:0030658; GO:0070382"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.66115116410121e-07,137,349,16,0.0458452722063037,0.116788321167883,"GO:0030672","GO:CC","synaptic vesicle membrane",22155,935,"GO:0008021; GO:0099501"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,3.47236722780807e-07,105,349,14,0.0401146131805158,0.133333333333333,"GO:0098982","GO:CC","GABA-ergic synapse",22155,3248,"GO:0045202"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,5.67761323048118e-07,217,349,19,0.0544412607449857,0.0875576036866359,"GO:0008021","GO:CC","synaptic vesicle",22155,470,"GO:0070382; GO:0098793"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,8.03251758532412e-07,507,349,29,0.0830945558739255,0.0571992110453649,"GO:1902495","GO:CC","transmembrane transporter complex",22155,3644,"GO:0098796; GO:1990351"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,9.29442885273847e-07,387,349,25,0.0716332378223496,0.0645994832041344,"GO:0098984","GO:CC","neuron to neuron synapse",22155,3250,"GO:0045202"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,1.43842329984149e-06,337,349,23,0.0659025787965616,0.0682492581602374,"GO:0014069","GO:CC","postsynaptic density",22155,673,"GO:0032279; GO:0099572"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,2.12780351461592e-06,235,349,19,0.0544412607449857,0.0808510638297872,"GO:0070382","GO:CC","exocytic vesicle",22155,2403,"GO:0030133; GO:0099503"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,2.44503023663935e-06,237,349,19,0.0544412607449857,0.080168776371308,"GO:0034703","GO:CC","cation channel complex",22155,1506,"GO:0034702"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,3.26899241348278e-06,352,349,23,0.0659025787965616,0.0653409090909091,"GO:0032279","GO:CC","asymmetric synapse",22155,1253,"GO:0098984"
"Prostate cancer","GSE279730","Downregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",505,"g_SCS","annotated","query_1",TRUE,3.32372641519607e-06,168,349,16,0.0458452722063037,0.0952380952380952,"GO:0042734","GO:CC","presynaptic membrane",22155,1797,"GO:0097060; GO:0098793"
