Cancer_Type,Discovery_Dataset,Gene_Symbol,MCC_Rank,MCC_Score,S13_Recurrent_CrossCancer,S14_Validated_Concordant,S15_TumorNormal_Concordant,S15_KM_Significant,S15_Cox_Significant,S15_Stage_Significant,S16_TISCH_Localization_Available,Drug_Name,Interaction_Type,Interaction_Claim_Source,Original_Evidence_Source,FDA_Approved_Status,Direct_Target_or_Indirect_Association,Cancer_Relevance,Therapeutic_Interpretation,Source_File,Source_Relative_Path,Evidence_Origin,Source_Database,Source_PMIDs,Query_Source,Query_Date,Raw_Query_Status,DGIdb_Interaction_ID,Interaction_Score,Evidence_Score,Drug_Approved_Explicit,Drug_AntiNeoplastic_Explicit,Drug_Immunotherapy_Explicit,Raw_JSON,Any_Downstream_Support
Breast cancer,GSE173839,GATA3,5,48,True,True,False,False,False,False,True,DOXORUBICIN HYDROCHLORIDE,,PharmGKB - The Pharmacogenomics Knowledgebase,24141364,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,GATA3 has a approved DGIdb drug-gene interaction involving DOXORUBICIN HYDROCHLORIDE. Multilayer support: S13 recurrent; S14 concordant; S16 localization. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,PharmGKB,24141364,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,e033075f-c0ac-45b8-8add-86568d6cd3f2,0.04251565421147207,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:142433"", ""immunotherapy"": false, ""name"": ""DOXORUBICIN HYDROCHLORIDE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:4172"", ""name"": ""GATA3""}, ""id"": ""e033075f-c0ac-45b8-8add-86568d6cd3f2"", ""interactionScore"": 0.04251565421147207, ""interactionTypes"": [], ""publications"": [{""citation"": ""Perez-Andreu V et al., 2013, Inherited GATA3 variants are associated with Ph-like childhood acute lymphoblastic leukemia and risk of relapse., Nat Genet"", ""pmid"": 24141364}], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}]}",True
Breast cancer,GSE173839,GATA3,5,48,True,True,False,False,False,False,True,GLUCARPIDASE,,PharmGKB - The Pharmacogenomics Knowledgebase,33788417,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_not_established_by_interaction_source,GATA3 has a approved DGIdb drug-gene interaction involving GLUCARPIDASE. Multilayer support: S13 recurrent; S14 concordant; S16 localization. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,PharmGKB,33788417,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,7d2e1481-7719-4497-bef7-e064e970b738,1.008228371300623,2.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:1242127"", ""immunotherapy"": false, ""name"": ""GLUCARPIDASE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:4172"", ""name"": ""GATA3""}, ""id"": ""7d2e1481-7719-4497-bef7-e064e970b738"", ""interactionScore"": 1.008228371300623, ""interactionTypes"": [], ""publications"": [{""citation"": ""Zobeck MC et al., 2021, Novel risk factors for glucarpidase use in pediatric acute lymphoblastic leukemia: Hispanic ethnicity, age, and the ABCC4 gene., Pediatr Blood Cancer"", ""pmid"": 33788417}], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}]}",True
Breast cancer,GSE173839,GATA3,5,48,True,True,False,False,False,False,True,LEUCOVORIN CALCIUM,,PharmGKB - The Pharmacogenomics Knowledgebase,24141364,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,GATA3 has a approved DGIdb drug-gene interaction involving LEUCOVORIN CALCIUM. Multilayer support: S13 recurrent; S14 concordant; S16 localization. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,PharmGKB,24141364,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,afc8695e-9be1-4294-8850-004185093bbf,0.1907459080839017,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:225852"", ""immunotherapy"": false, ""name"": ""LEUCOVORIN CALCIUM""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:4172"", ""name"": ""GATA3""}, ""id"": ""afc8695e-9be1-4294-8850-004185093bbf"", ""interactionScore"": 0.1907459080839017, ""interactionTypes"": [], ""publications"": [{""citation"": ""Perez-Andreu V et al., 2013, Inherited GATA3 variants are associated with Ph-like childhood acute lymphoblastic leukemia and risk of relapse., Nat Genet"", ""pmid"": 24141364}], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}]}",True
Breast cancer,GSE173839,GATA3,5,48,True,True,False,False,False,False,True,MERCAPTOPURINE,,PharmGKB - The Pharmacogenomics Knowledgebase,24141364,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,GATA3 has a approved DGIdb drug-gene interaction involving MERCAPTOPURINE. Multilayer support: S13 recurrent; S14 concordant; S16 localization. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,PharmGKB,24141364,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,d93b6994-2fe0-45f1-8bd6-58772b8f3033,0.1306962703537845,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:103"", ""immunotherapy"": false, ""name"": ""MERCAPTOPURINE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:4172"", ""name"": ""GATA3""}, ""id"": ""d93b6994-2fe0-45f1-8bd6-58772b8f3033"", ""interactionScore"": 0.1306962703537845, ""interactionTypes"": [], ""publications"": [{""citation"": ""Perez-Andreu V et al., 2013, Inherited GATA3 variants are associated with Ph-like childhood acute lymphoblastic leukemia and risk of relapse., Nat Genet"", ""pmid"": 24141364}], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}]}",True
Breast cancer,GSE173839,GATA3,5,48,True,True,False,False,False,False,True,METHOTREXATE,,PharmGKB - The Pharmacogenomics Knowledgebase,24141364,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,GATA3 has a approved DGIdb drug-gene interaction involving METHOTREXATE. Multilayer support: S13 recurrent; S14 concordant; S16 localization. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,PharmGKB,24141364,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,f07616f0-5255-4486-96a8-d46eeb95af43,0.06190875964126634,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:6851"", ""immunotherapy"": false, ""name"": ""METHOTREXATE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:4172"", ""name"": ""GATA3""}, ""id"": ""f07616f0-5255-4486-96a8-d46eeb95af43"", ""interactionScore"": 0.06190875964126634, ""interactionTypes"": [], ""publications"": [{""citation"": ""Perez-Andreu V et al., 2013, Inherited GATA3 variants are associated with Ph-like childhood acute lymphoblastic leukemia and risk of relapse., Nat Genet"", ""pmid"": 24141364}], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}]}",True
Breast cancer,GSE173839,GATA3,5,48,True,True,False,False,False,False,True,PEGASPARGASE,,PharmGKB - The Pharmacogenomics Knowledgebase,24141364,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_not_established_by_interaction_source,GATA3 has a approved DGIdb drug-gene interaction involving PEGASPARGASE. Multilayer support: S13 recurrent; S14 concordant; S16 localization. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,PharmGKB,24141364,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,22b0fc92-8a0b-4170-bfde-e94645800eb8,0.4151528587708448,2.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:34132"", ""immunotherapy"": false, ""name"": ""PEGASPARGASE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:4172"", ""name"": ""GATA3""}, ""id"": ""22b0fc92-8a0b-4170-bfde-e94645800eb8"", ""interactionScore"": 0.4151528587708448, ""interactionTypes"": [], ""publications"": [{""citation"": ""Perez-Andreu V et al., 2013, Inherited GATA3 variants are associated with Ph-like childhood acute lymphoblastic leukemia and risk of relapse., Nat Genet"", ""pmid"": 24141364}], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}]}",True
Breast cancer,GSE173839,GATA3,5,48,True,True,False,False,False,False,True,PREDNISOLONE,,PharmGKB - The Pharmacogenomics Knowledgebase,36714653,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,GATA3 has a approved DGIdb drug-gene interaction involving PREDNISOLONE. Multilayer support: S13 recurrent; S14 concordant; S16 localization. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,PharmGKB,36714653,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,6ebc4041-86a4-41e6-b148-f8c776c13ea8,0.2520570928251558,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:8638"", ""immunotherapy"": false, ""name"": ""PREDNISOLONE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:4172"", ""name"": ""GATA3""}, ""id"": ""6ebc4041-86a4-41e6-b148-f8c776c13ea8"", ""interactionScore"": 0.2520570928251558, ""interactionTypes"": [], ""publications"": [{""citation"": ""Chu X et al., 2023, Effect of GATA3 rs3824662 gene polymorphism in Han Chinese children with pre-B-cell acute lymphoblastic leukemia with 10 years follow-up., Front Pediatr"", ""pmid"": 36714653}], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}]}",True
Breast cancer,GSE173839,GATA3,5,48,True,True,False,False,False,False,True,PREDNISONE,,PharmGKB - The Pharmacogenomics Knowledgebase,24141364,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,GATA3 has a approved DGIdb drug-gene interaction involving PREDNISONE. Multilayer support: S13 recurrent; S14 concordant; S16 localization. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,PharmGKB,24141364,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,5b5b29b0-ca46-4666-9b09-b09b36b8bbee,0.1534260565022687,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:8640"", ""immunotherapy"": false, ""name"": ""PREDNISONE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:4172"", ""name"": ""GATA3""}, ""id"": ""5b5b29b0-ca46-4666-9b09-b09b36b8bbee"", ""interactionScore"": 0.1534260565022687, ""interactionTypes"": [], ""publications"": [{""citation"": ""Perez-Andreu V et al., 2013, Inherited GATA3 variants are associated with Ph-like childhood acute lymphoblastic leukemia and risk of relapse., Nat Genet"", ""pmid"": 24141364}], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}]}",True
Breast cancer,GSE173839,GATA3,5,48,True,True,False,False,False,False,True,THIOGUANINE,,PharmGKB - The Pharmacogenomics Knowledgebase,24141364,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,GATA3 has a approved DGIdb drug-gene interaction involving THIOGUANINE. Multilayer support: S13 recurrent; S14 concordant; S16 localization. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,PharmGKB,24141364,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,0dbfb9a2-8d54-41ed-92e1-78096f3bcb94,0.2205499562220113,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:10485"", ""immunotherapy"": false, ""name"": ""THIOGUANINE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:4172"", ""name"": ""GATA3""}, ""id"": ""0dbfb9a2-8d54-41ed-92e1-78096f3bcb94"", ""interactionScore"": 0.2205499562220113, ""interactionTypes"": [], ""publications"": [{""citation"": ""Perez-Andreu V et al., 2013, Inherited GATA3 variants are associated with Ph-like childhood acute lymphoblastic leukemia and risk of relapse., Nat Genet"", ""pmid"": 24141364}], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}]}",True
Breast cancer,GSE173839,GATA3,5,48,True,True,False,False,False,False,True,VINCRISTINE,,PharmGKB - The Pharmacogenomics Knowledgebase,24141364,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,GATA3 has a approved DGIdb drug-gene interaction involving VINCRISTINE. Multilayer support: S13 recurrent; S14 concordant; S16 localization. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,PharmGKB,24141364,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,00fed95e-79b1-445a-ac86-ed901debdf80,0.06987721385251845,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:11202"", ""immunotherapy"": false, ""name"": ""VINCRISTINE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:4172"", ""name"": ""GATA3""}, ""id"": ""00fed95e-79b1-445a-ac86-ed901debdf80"", ""interactionScore"": 0.06987721385251845, ""interactionTypes"": [], ""publications"": [{""citation"": ""Perez-Andreu V et al., 2013, Inherited GATA3 variants are associated with Ph-like childhood acute lymphoblastic leukemia and risk of relapse., Nat Genet"", ""pmid"": 24141364}], ""sources"": [{""fullName"": ""PharmGKB - The Pharmacogenomics Knowledgebase"", ""sourceDbName"": ""PharmGKB""}]}",True
Breast cancer,GSE173839,BCL11A,7,1,False,True,False,False,False,False,False,EXAGAMGLOGENE AUTOTEMCEL,,The ChEMBL Bioactivity Database,,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_not_established_by_interaction_source,BCL11A has a approved DGIdb drug-gene interaction involving EXAGAMGLOGENE AUTOTEMCEL. Multilayer support: S14 concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,fdf339fb-2e90-4e89-bdcc-b1b14ddbb7ff,52.93198949328273,1.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""chembl:CHEMBL5095474"", ""immunotherapy"": false, ""name"": ""EXAGAMGLOGENE AUTOTEMCEL""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:13221"", ""name"": ""BCL11A""}, ""id"": ""fdf339fb-2e90-4e89-bdcc-b1b14ddbb7ff"", ""interactionScore"": 52.93198949328273, ""interactionTypes"": [], ""publications"": [], ""sources"": [{""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Breast cancer,GSE173839,TFF3,9,6,False,True,False,False,False,False,False,AMINOGLUTETHIMIDE,,CIViC: Clinical Interpretation of Variants in Cancer,25900183,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,TFF3 has a approved DGIdb drug-gene interaction involving AMINOGLUTETHIMIDE. Multilayer support: S14 concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,CIViC,25900183,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,9c3d9b9f-2902-4c75-9f9c-17c213c2d4fa,7.561712784754675,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:677"", ""immunotherapy"": false, ""name"": ""AMINOGLUTETHIMIDE""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:11757"", ""name"": ""TFF3""}, ""id"": ""9c3d9b9f-2902-4c75-9f9c-17c213c2d4fa"", ""interactionScore"": 7.561712784754675, ""interactionTypes"": [], ""publications"": [{""citation"": ""May FE et al., 2015, TFF3 is a valuable predictive biomarker of endocrine response in metastatic breast cancer., Endocr Relat Cancer"", ""pmid"": 25900183}], ""sources"": [{""fullName"": ""CIViC: Clinical Interpretation of Variants in Cancer"", ""sourceDbName"": ""CIViC""}]}",True
Breast cancer,GSE173839,TFF3,9,6,False,True,False,False,False,False,False,TAMOXIFEN,,CIViC: Clinical Interpretation of Variants in Cancer,25900183,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_explicitly_annotated,TFF3 has a approved DGIdb drug-gene interaction involving TAMOXIFEN. Multilayer support: S14 concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,CIViC,25900183,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,ee5c4caa-abc8-4d48-acbf-7d0d82d6ffe1,1.150695423767015,2.0,True,True,False,"{""drug"": {""antiNeoplastic"": true, ""approved"": true, ""conceptId"": ""rxcui:10324"", ""immunotherapy"": false, ""name"": ""TAMOXIFEN""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:11757"", ""name"": ""TFF3""}, ""id"": ""ee5c4caa-abc8-4d48-acbf-7d0d82d6ffe1"", ""interactionScore"": 1.150695423767015, ""interactionTypes"": [], ""publications"": [{""citation"": ""May FE et al., 2015, TFF3 is a valuable predictive biomarker of endocrine response in metastatic breast cancer., Endocr Relat Cancer"", ""pmid"": 25900183}], ""sources"": [{""fullName"": ""CIViC: Clinical Interpretation of Variants in Cancer"", ""sourceDbName"": ""CIViC""}]}",True
Lung cancer,GSE33072,DPP4,1,2,False,False,True,False,False,False,False,ALOGLIPTIN,inhibitor,"Guide to Pharmacology; The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)",,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,DPP4 has a approved DGIdb drug-gene interaction involving ALOGLIPTIN. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,GuideToPharmacology; TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,0fe0beec-6bbe-44c2-86a4-f68a09aa0c15,0.9537295404195087,2.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:1368001"", ""immunotherapy"": false, ""name"": ""ALOGLIPTIN""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:3009"", ""name"": ""DPP4""}, ""id"": ""0fe0beec-6bbe-44c2-86a4-f68a09aa0c15"", ""interactionScore"": 0.9537295404195087, ""interactionTypes"": [{""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}], ""publications"": [], ""sources"": [{""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}, {""fullName"": ""Guide to Pharmacology"", ""sourceDbName"": ""GuideToPharmacology""}]}",True
Lung cancer,GSE33072,DPP4,1,2,False,False,True,False,False,False,False,ALOGLIPTIN BENZOATE,inhibitor,The ChEMBL Bioactivity Database,,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,DPP4 has a approved DGIdb drug-gene interaction involving ALOGLIPTIN BENZOATE. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,3351ad61-c2d8-4446-b295-40e93e196ec5,1.430594310629263,1.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""chembl:CHEMBL227529"", ""immunotherapy"": false, ""name"": ""ALOGLIPTIN BENZOATE""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:3009"", ""name"": ""DPP4""}, ""id"": ""3351ad61-c2d8-4446-b295-40e93e196ec5"", ""interactionScore"": 1.430594310629263, ""interactionTypes"": [{""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}], ""publications"": [], ""sources"": [{""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Lung cancer,GSE33072,DPP4,1,2,False,False,True,False,False,False,False,ANAGLIPTIN,inhibitor,Guide to Pharmacology; The ChEMBL Bioactivity Database,,Approved_explicit_in_source,Direct_Target,Cancer_relevance_not_established_by_interaction_source,DPP4 has a approved DGIdb drug-gene interaction involving ANAGLIPTIN. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; GuideToPharmacology,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,ffdb8846-954c-4292-9134-21b324733257,2.861188621258526,2.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""ncit:C96202"", ""immunotherapy"": false, ""name"": ""ANAGLIPTIN""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:3009"", ""name"": ""DPP4""}, ""id"": ""ffdb8846-954c-4292-9134-21b324733257"", ""interactionScore"": 2.861188621258526, ""interactionTypes"": [{""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}, {""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}], ""publications"": [], ""sources"": [{""fullName"": ""Guide to Pharmacology"", ""sourceDbName"": ""GuideToPharmacology""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Lung cancer,GSE33072,DPP4,1,2,False,False,True,False,False,False,False,BEGELOMAB,antibody; inhibitor,Guide to Pharmacology; The ChEMBL Bioactivity Database,,Not_explicitly_reported,Direct_Target,Cancer_relevance_not_established_by_interaction_source,DPP4 has a DGIdb drug-gene interaction involving BEGELOMAB. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; GuideToPharmacology,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,0bffb02e-4007-4a5c-aa5d-45889bd14724,1.430594310629263,1.0,False,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": false, ""conceptId"": ""chembl:CHEMBL3833357"", ""immunotherapy"": false, ""name"": ""BEGELOMAB""}, ""evidenceScore"": 1, ""gene"": {""conceptId"": ""hgnc:3009"", ""name"": ""DPP4""}, ""id"": ""0bffb02e-4007-4a5c-aa5d-45889bd14724"", ""interactionScore"": 1.430594310629263, ""interactionTypes"": [{""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}], ""publications"": [], ""sources"": [{""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Lung cancer,GSE33072,DPP4,1,2,False,False,True,False,False,False,False,BISEGLIPTIN,inhibitor,"The ChEMBL Bioactivity Database; The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)",,Not_explicitly_reported,Direct_Target,Cancer_relevance_not_established_by_interaction_source,DPP4 has a DGIdb drug-gene interaction involving BISEGLIPTIN. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,ChEMBL; TdgClinicalTrial,,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,b34d92d4-d75d-436f-b5a3-b252a845d3d6,2.861188621258526,2.0,False,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": false, ""conceptId"": ""chembl:CHEMBL4297624"", ""immunotherapy"": false, ""name"": ""BISEGLIPTIN""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:3009"", ""name"": ""DPP4""}, ""id"": ""b34d92d4-d75d-436f-b5a3-b252a845d3d6"", ""interactionScore"": 2.861188621258526, ""interactionTypes"": [{""directionality"": ""INHIBITORY"", ""type"": ""inhibitor""}], ""publications"": [], ""sources"": [{""fullName"": ""The Druggable Genome: Evaluation of Drug Targets in Clinical Trials Suggests Major Shifts in Molecular Class and Indication (Rask-Andersen, Masuram, Schioth 2014)"", ""sourceDbName"": ""TdgClinicalTrial""}, {""fullName"": ""The ChEMBL Bioactivity Database"", ""sourceDbName"": ""ChEMBL""}]}",True
Lung cancer,GSE33072,DPP4,1,2,False,False,True,False,False,False,False,CAPTOPRIL,,NCI Cancer Gene Index,17531305,Approved_explicit_in_source,Association_or_unspecified_interaction,Cancer_relevance_not_established_by_interaction_source,DPP4 has a approved DGIdb drug-gene interaction involving CAPTOPRIL. Multilayer support: S15 tumor-normal concordant. This does not establish therapeutic efficacy or cancer-specific clinical actionability.,Fresh DGIdb GraphQL query,https://dgidb.org/api/graphql,Fresh_DGIdb_Query,NCI,17531305,https://dgidb.org/api/graphql,2026-07-14T21:46:25,Interaction_Found,3e6d9c6f-f4ea-4a9a-aec2-c9f14084861f,0.2384323851048772,2.0,True,False,False,"{""drug"": {""antiNeoplastic"": false, ""approved"": true, ""conceptId"": ""rxcui:1998"", ""immunotherapy"": false, ""name"": ""CAPTOPRIL""}, ""evidenceScore"": 2, ""gene"": {""conceptId"": ""hgnc:3009"", ""name"": ""DPP4""}, ""id"": ""3e6d9c6f-f4ea-4a9a-aec2-c9f14084861f"", ""interactionScore"": 0.2384323851048772, ""interactionTypes"": [], ""publications"": [{""citation"": ""Byrd JB et al., 2007, Dipeptidyl peptidase IV deficiency increases susceptibility to angiotensin-converting enzyme inhibitor-induced peritracheal edema., J Allergy Clin Immunol"", ""pmid"": 17531305}], ""sources"": [{""fullName"": ""NCI Cancer Gene Index"", ""sourceDbName"": ""NCI""}]}",True
